key	bytes	sha256
13:34	397322	4fd832e671828554e68a62512054c70869d084ed0369dd105a48d6b9d426aa88
13:35	753674	a834a2cac51d2b78d3da09014585a1822f641eb569bed4d0593e529e6113e5b9
13:36	833546	0d165de6c04b45525272e1de1dd913d0ca71684baafd2f14e7860aa9c19b59b6
13:37	620554	1fac85eb6a5d23b70f4151d41a84f414b91807a379fb5c6bca507e7079aec44c
13:38	649226	3bb625ba5e0417fd043e99c791538a2fd88fe0c0aabae58f72b588aa297b87a2
13:39	358410	3f8115fb33b72ddd7947bbce0988b06de82f225fe969a93a6df5e496a8c2dab2
13:40	499722	defda22dc09c3dd152e13b3a4c7b6ac1f601ad91c2c02af6f30a016660be2ce5
13:41	540682	253cd132745bd2ef15751f91a07fd2aa384a33466c8b3aeed2288e5fa1311e55
13:42	538634	0d411116a0633f8987a44fd0f4941eb77f6c7716c25093aea2e50415edafb47f
13:43	450570	df9fbabe9eeb37bab8ffd0d86e110cd8f0c9bcc84ae86011805c8beda998f75d
14:1	681994	b4b53e00840069402602d7c745a3161b3c7ef5579bb3bcfcd526d88f7f639814
14:2	462858	12db0c21271df7ae3f7d35bfbbdbb04d39a75b848140f33ff2e1cfc26fd21981
14:3	733194	d64d989fa145d9a85c24da81493aada9c6e2764ec4e5f692af5658da172b1b9b
14:4	739338	63453888f246fd58369f34e38e252443b4e858bfb3a45c6c0bd95d92933ae504
14:5	827402	2502836f742330fae5ec67b9ee79dd0dc5643dc5b6aa1dbbe48103a98a4c4095
14:6	1060874	c420d4efc552dd1836f48aae4bfbe3af1224868f724e16dce492d1894e18774c
14:7	432138	d42b5638e1028bb9644c900826a7bbd3ee393f9b404d0ec0479684b7a8bd5b4b
14:8	423946	006906f81b833dade65bd9f46b5bc0e84802f2cd3e5d3a7eb7a57790a43f0a50
14:9	1486858	d6c465bca70bdb2061cafbacbc9d74be480ff4bc8eece01fe2d5612a84108ba0
14:10	1245194	7367c391fabf05c3c714ba6787c723c4110a6f9311105872881ce70b59b755f6
14:11	991242	f2f9fd35a868336569763401291e5a94349577119a27df515f5c0660060c15f5
14:12	645130	0e9f0532fc6252c33985572deba2d94f6d1e8d38f69d30c2ef1bccd90c5b99b0
14:13	610314	172e1bbbf4a72ebdfe628def794ae7acf68204d00942496a3b459f04d718bf63
14:14	354314	6f5799735c85bd75c3138a0ac1173af1942fa91d872dec096b1a5be9b8e996ff
14:15	180234	2d81941cbfd991ed42988efd552790768afbb7364b1c749861dbaa5cc4da82a7
14:16	276490	844a050243384fadc677edd3965701408593edc9d4d3aff035f27f70926dde0c
14:17	688138	2e140f683f6364dde7f71e77db014d5dd1e26065ee0a5d55344be36b85b40c83
14:18	833546	5596e37d6d13c27408f8692e7d9bb77d42ba9d661ce599c884b02c4a5034c50d
14:19	325642	e944fa1dca805960a8acb6c6b60a4ff364754b30dddc28bc33a466243d4342c0
14:20	126986	1cff74ec1c6030201f1353fbd700e7de7798e00e343f9722648ccf2d20d5b7b8
14:21	1081354	1eb8b437c870885d63f1d085d525ffb486b267d51c12cf4d1fa6aa98693bf975
14:22	1726474	870115cea26edbc221127613c6c9166c75a4c889ab6890211c7ed8181b41fe26
14:23	688138	0a5f0bfb2a5eae15ff9954776fbc1467af3d7317fdfc305d1e6997ad5f5f7d54
14:24	557066	6ffa4d7643deeab6e61578b4a312d7f3614dd03f50818fdbcb1cba96e91e977d
14:25	518154	bde61351802df52d9536fdcf3ef514f265e09298977b2c792973e2a7792711b3
14:26	366602	3e9db7adf56d5114557c61e3b3d9eb933f32abb5c990027ae4039242d610dfb2
14:27	628746	671fb4e983409680eb7716d837645b81fc3e108912ee2eab1fdae9cc60789cae
14:28	296970	8125585f8392424e886b534655a28c80b36c8522f68f4b149492942d4b0a1bab
14:29	278538	7e06aa637cc95dfe1b78504444b1ec6c91b79e0375226e407fc8d060e5679826
14:30	499722	83e619ee0ff207852787f0303751e30d200f7cafc75cb0154c0e9629d96573d2
14:31	786442	85942967c32b4202384fa8468d8c102ed408ee31f5702a9e1a5de15dd0327388
14:32	933898	73c42bc0a69d6d4fbf595044584eb0e1011d4ca7cbd358d2b1556c6e2702660f
14:33	395274	a045d1b0f38ea21b9fdfee614b527bce68807cfc0653f0fd488696b3910711b2
14:34	671754	7dd88d4fba1e4c0090b4671cc194963840192136f92ef13448b87de86d5aa419
14:35	469002	b48e074ddfc249f761850906a2649d32f1ede9e8c7d386f5ae660f248f63f96d
14:36	638986	3f13b6c5c4fceeddfa9c034029f508638d9f5765b7aeaccbe1b3f1e00f954e47
14:37	1083402	bd45fa85919ac5b403334a3ec4aace47b5d5a4f10ee85f5bec777510046a3eb6
14:38	516106	594b3169e30a802d86411cfbbc297b6d392c523f863f07f905ca575df4efece4
14:39	405514	18bd2e61f42ac3d9dadf7e1032ab80f7b5e5cb0b9475af482c645e433772f2ac
14:40	385034	0894d959f7c27b111a29c5ae1eafdf2b7a223628deb0aa8c00a1db5d57d74a30
14:41	260106	e3e0ab413226286ef37c5bd0be5d40f2f684c9792d6be5305a7a904badb25196
14:42	569354	b53a79745a9b25f9ad8571e830271fdbb25fd4f5cd17a08f127d079daca4987a
14:43	382986	32e87a657c3fab975eb220a220e67e30fe6f2eb7a0de2f6411932a5926bc4e1e
14:44	997386	dd0a3b0d0f9b6bc6ff1fbd013259a3731f99aa2e0763adcd2539b7ea536499ab
14:45	561162	7bb91a888cd9af86ddbeb024aa14ea634929dfe69b196d5876d59400d0af79ec
14:46	358410	054711b5cabe1c0fd323dfc1d22bf838c00a50357d40f21d6003b4ca763209d6
14:47	405514	85ea3bd000f5f14cf1c1bb07ab69512a800b721cb6a8cd8a8c30b5cbe5bcf7c0
14:48	387082	8c2dbdf5dc15077f3b15fa40099e71698ec9c5077aa12862517bf1ff20beb993
14:49	221194	bf229bcc34475e98355a92ffe13629045394d7635ffca07fdb3c9648b29a4f7e
14:50	241674	983b71b350ccf74fdecb914e67644f1c95ffa52393a76f050da6fadd745300e0
14:51	313354	fba296658d57d613405a113285be3f1d18403cea38d48e6eb1d794e13608c46c
14:52	524298	744d72d6738521dc8c32974899046f70af950652e2b800f6bea02c48506c79df
15:1	350218	7691f1b43f46cb6189a4fd8fa05c675a1809e932661b46f61904670cec2d87a5
15:2	221194	421ab2b1c8efa6cfbd4fad3f27fc4af265edc75e747ceebb527482e430e90826
15:3	315402	3e188c9d932aa39259f6e6e7834a27edf114a7240f4de71a9a4160e28ccff39a
15:4	301066	4801f689438961a3c6a44d624ab6b0554d0c59c1126da020114ecb26bdc020eb
15:5	247818	9998987eacbc3e037efe6e6803daee177b6b7d828e3b881f5c841e5869ff7f84
15:6	317450	2e24d5802ffc4415dadcfdd7c703818a28903b36fa6a0c00b50021c3232e540a
15:7	313354	c5b69c2c9985afe2f5622b16a101445a80064eadd8dc66cb29aab9d9d9fbb54f
15:8	348170	5ed5d9b7906029bf378234bbc2453cafc45f273310fcd60bc2d6b7808856307a
15:9	229386	1622b09dc0b7bec80c491b3ef973efd5d181bb0c62d884a511343c495751f9bc
15:10	229386	e5ae20fdbb5c5f5ce439e2b224054714ee4e69c5a5899af0c656bf7fc348dfde
15:11	268298	60dd79a59881fac6140a9445c5e0bdabec5ac82cb34eaac45cc0c6f24910cef5
15:12	184330	ccf04ed8f4fcc5211bb0cda55520c217add9e16009cb96ef3fc37ff7e17bf533
15:13	231434	1a5791dce3cfe8b725a822419234383dadefe9aab72e662e94fd3eb804ef3d96
15:14	292874	ee584ce3d8676c463cff9b49cdc21288f27dc253870f77e6c6c9489b1f150667
15:15	323594	bcc576b71d132eb9c44ba9bcdc316d948eacbd6754656339501832c78a1a0f26
15:16	290826	ddd8917e57fae91f9e776c0b36a879476a8b6665ff13ca43c3112805d59be5b4
15:17	182282	0f6d21002cb9b549428ce253f453bc99df2f4c15e411e36f079f56a98c4e606b
15:18	225290	4460b3c98a5a2aa4023bf1a2fc0c0d2d4acb8038a8bbfe4c2c32e1152d5e0d5a
15:19	421898	9d4be10e916cd4aec02fcfa0aecf495b9850af6adfda9e6ada3260edb2015b6f
15:20	251914	fc6972d3746f5bc62bbcbff0242d14174fb4f38d59cfafc68c7472bf083c2964
15:21	395274	d7e86e053b744c65f3d11fced6a7a727b55c51ab1dcb66daa55113fb3fbb8946
15:22	567306	98c584ff0ec7550c45071112308ff2a711413765c5c3508bff4f3fdc21b47332
15:23	213002	2dd3f4e7bebf9632936b970605e4c9e62bf1d4eadf1ce05d17a4ca2ba7f6c9da
15:24	260106	f15e5730258901d9494e10e20cf1a1f0580df0833bfd97bebc16f32470aacd8a
15:25	319498	b21b465fa5f9f47547baf99be233def79644314f3d551a702629e33729666612
15:26	272394	4299962b1ffa58d5893f48b0479269c57be933b7cb1037bf9a1862b84e7503b9
15:27	278538	89b912440c40297a61e10aa832ecb3542baae90eae8897d2f91a5ed7e9cd00b7
15:28	401418	393d3fc9eee05f1b93d7750e5037c1bd2dcc3aaedccca904a72083c863f2df4c
15:29	258058	9a5dd5bd63c28b4d71ea61184953e32f6a7b14c3a99637ff228df43790629567
15:30	190474	3d605b62d91e84ff2c10aae2ef586fe1bab4e595aa5f472a0adc7d8ca0bded3d
15:31	260106	a883252ad754ebf756a24afbc13da9ce3f34c843b5566539b5cc6d57e6c25c85
15:32	233482	513012dbf87dceee0adaf2f0e6cc604d756fc6bad76db539c95b0639314755be
15:33	321546	4bea86b0be5bbd150f7b7cd79fb8caa5d1a25109e2f83739e371f3cf406b491a
15:34	155658	dc84b3be46a4dcde69df97fac56a28bb9341e76db6bd1e76633e70f8f96a2fd0
15:35	208906	efbf170e3b1910d30e5d2642a54ee91d91ace23bebc7880f0b5ccc7f8880b24d
15:36	225290	b70de338b4c309c0cdc8dad5f0b3a8afd88a3bc12d64bf50f9d03d916b37526e
15:37	157706	7fccf3ac5b20ded61b73ace6bf0249791be6e078f87cc675908c193eb5e059a1
15:38	157706	b6012538bbf3c647c963df5bbf3ce6429b126858bef05b15106d8bbc3d446250
15:39	352266	a05308dedbd7f36e694737d87e85f6f3f3796a875912a21b5a740f4284ec2561
15:40	182282	206ff5dad28c2dc7d783f88505489fa55a55d634621fe55db88a289b5c752dc6
15:41	180234	57aa717053b074e43d33f5c1ab89502053780c0e4d3570211bdc2d47dbb90df2
15:42	329738	baf5da18eb4c0f48970c32a80c316ce1e3f06848817a228a5984fc3bd9cbf7de
15:43	178186	79d924978d7380929bad02897e67bf8e0e7408c11edf08128ce9aa9df9828a20
15:44	321546	4ae2e797b420619f6144a2b5a270171bbe1a62dcdaf329d2d8a06cc8b2197d4d
15:45	221194	7cd675a5ed07af380555fdf3cfa91ba2a9b3cba51c77061607760b18a7e9d7e3
15:46	186378	5ff95e8b2e212036505b33c6ba9dba2a1c03ea9e9dec631dfb7cc5d3d5d5db0e
15:47	329738	4edccef148bdc16e5c3707cf95ebcf6ff2d4a59f99ca41222007de4f26d86d5b
15:48	247818	17e050ead6e50eb5b7c8f518ad5a213ee2fe963c65220f39023bcf9af4900e40
15:49	243722	5c2b9f04d86899b1264f1e489298f843ace78c848399137f413545bb5e58e60e
15:50	223242	c82101d7d262660d97d2c9610c5982e66516cf087114bcea34ea72ba2d153d2a
15:51	190474	4ade07a3d5753f4092ea1614ff89b610ef2a2e52b7b54a88be77e10873e670f8
15:52	358410	d22f6394611dbc469f6bc9ee73cb972fee795a51d91658ecb3afa46cead55ff8
15:53	272394	d18e138bf03d221287b552af251d8bc00de4c8f5c1840814bb5095e4fc137b8f
15:54	307210	5cd0c285a6c5f2af135e4248d64bbfc7a8e0e7a9d498aea9d075c9a52d38aae5
15:55	253962	a19bf08da42268c1707a4cca92722839344a536cbe0975ddbbe38dd59488fa99
15:56	307210	d57e0874bac99af70189dad84d43921f9ecb99612979c2eccddc2477d3c7e502
15:57	180234	7fb8076998166f8012132ea9bb05ba47e421c7df5feb39654f457746958e34b7
15:58	284682	8ec96cd42c6f86cee9ba04b92d2e25039887866f1d56858aad2382fd2bac4eb4
15:59	292874	4a1934524eed26d1a8f6fcb41c180d18d306ede4c7e83868ff31bb07fc032bd0
15:60	221194	d6c973d4d302c956d45164d2f2fc709bd832e96252364833963bc070e8b75d15
15:61	233482	2db9d362bd9802221bb9cebff22ff4d764817a4db500fb2e6026390637a797d8
15:62	190474	873106f568dbc7a7c361db0d2f4cde67535d352bbb711ceeefdfeda60d1ba0d4
15:63	208906	bfb3ae41937b2bb4f2c82197229c0c10c34ae2802a1e119e18a3114bd81874e4
15:64	190474	794cf7eda0e4320cc96c846cff825e939972b33c56afebbbfb076b193aca54d5
15:65	466954	752ef639f0e06a3f71a60567952b79c9f17077ac6d0f87e6b388db449f0567b5
15:66	344074	b8ea1619d24844119587b29a9aebbc762dc0b3d79e5fd79e5b86f67313ee8979
15:67	188426	754c61c3628561f14665117cf25c6cfdaa4fb6d0a985b810c95419fdc4e2b5bc
15:68	235530	4e53bf46c21f0bd6a7e658795863a8ff50ab37731d4223d12dd2ef770de8ed25
15:69	145418	b61e29953b986cc031759183a05c44c465f383ae730b95e298b9f790beddd50e
15:70	202762	c2928ae73a31576dafe4b5b223f02bbe2a7d060161e36635d94ed0a296073d88
15:71	282634	b35f7ab9c713a76ea9eed0e88b535e8cad0cca4c675f6729453ef2f814d97bef
15:72	196618	f8ff50a40163f9c103666dfa8eb88c1c3fd3e3d16fa03532828086efabfc5a55
15:73	151562	2d04a8c0df312574a4a734767fe28cc9813c9a059c29b2e5254cb5fa6d8151a9
15:74	299018	ab910101ce44b9b17ffc2382a05214f5dfd0d2fa452f654b9689fc42392ca3dd
15:75	217098	ccd60c6491c945087fe6af000b014204a67c07ee6071bd0f771cc1a74d7bb5ae
15:76	200714	ed14d60dc016237b71867325415b4139c2af703379b1183429986ec11250bc0f
15:77	180234	d2104a46de4e72ed20b654fcdb25f2d76990610e6559177fb37af7d5ef8bb2ab
15:78	188426	1909787da3cb56a03a3f15f99b22c1e397be260be22748baf50b56b98ef2844a
15:79	260106	9554d64103fae2a701b63d5701ef61287f9ba32923f6792a141329ee597493e5
15:80	153610	431d5d4ee5176ee38e2aa5563f3ecf4af304396c416fdf68846568bfc304f8ec
15:81	178186	01d48020e157511c0c9d53a99b7cd4785a57a5d9167aebae3b06cfb5a16d3a33
15:82	186378	f128d254b177a2d9f105fc5c580c6c615b0154825cd45a8c66806497b3c149b2
15:83	131082	f90a0eb72d23504f2cc264873b635483cccdfb77131495666632d491bd6819ae
15:84	225290	208f8d96800ba1da5e53eaeca96ee123fbf2d0c1641e9c6566ac476391e0decd
15:85	520202	8cc870412197ebcc5b5a4246fec3ad85c8c2d6788a32f87f611f21887356c6a8
15:86	169994	3add7f0e812057451840f44a2c30f62f5c8d848176cd9e6f2daacbd3e847424d
15:87	260106	1af96723e626146d0b1da30b1fbffd0a82a06435da481df7c43844b6410a0604
15:88	579594	9fff718df849f7b647db0a8013980179edc9dfad8f6dd25478db9057357edd24
15:89	208906	44703d176c9dbace049b75ddbce6310b5bdc3b8eb689bf4d2d1e8b011ddacc6c
15:90	213002	fa5b35f644e36eca9e56339168e07ce6fbeb782ce3f1fb8c4a26563aaca088ab
15:91	169994	b06e220a3dc645fa19ed2dcd173b99dc154f752768a50f073346461a370ed8e8
15:92	157706	c92612086ac3079c54ca91be7c584798b6803a60c4c99101ed28a1dfeb2fba72
15:93	167946	d40052b593087f4e206b9cfcd23ed6d8026d3252a5d811ce8746404d0743d64d
15:94	202762	622ac6338d387425dbd99cd426c8bcfdfb2dd027e0db4cfa99d7c3993caaf864
15:95	198666	f540b2aab0d3752d428f04283de72e72def3a341b85b0e085cbf7a841df17116
15:96	303114	3e18e153dd1e3e5abae4dfe114c89d39bbf79fd1c45abf835a7b7715b4d0d5a8
15:97	229386	db94e0635c107f6785a3decc5257ad043b636be859481255485d41d7d280bcb3
15:98	180234	4e8a2b462ed65436556a3847658cb0f8857f0587c6be375edd8d2ec4ecedd38a
15:99	126986	d5e0dd39bdedf79ce45d0035b219e2f49e9d3cab648bf13b2e7e0bb66d63233f
16:1	403466	b47884deb196825d000a76dcc11422fc7815e820d8771d817c653222d416ba14
16:2	694282	3cb3d7959841e9ca84c7e6452aa2fc405322f9923023bb0f6b984272c73f1232
16:3	337930	be6055a16bd751f91a1934229b717b29c1a7316205b65e51685ef43f5e035657
16:4	262154	0510317bd1496d2827e280cf796b32de6ee720b1c03c4ad0a4f341dd5461c476
16:5	356362	6021b52c15b1dfacd203db02dbcc267b61d67c5b0fa230e4b4bd6a87ed92325b
16:6	260106	18b86a84093db4c24e027efd3b821330e11aac1a70477de946da143ed25a0738
16:7	514058	ce2fc8438de5ee7599983bc03d37876a6cfc77d5636b9e245a0f11044769bf60
16:8	376842	d195336a5f4a01daacc645d60184a165c3c22916befb2065fe42dfcf4229ffec
16:9	409610	6c4194845639ef7216880b489814fbad95cce52f60becdb303662908870661b5
16:10	534538	049ed8e23de71aa7c0b82f2b7055208d7f03da117bdedfb862b15d05a55b70ff
16:11	585738	9f93fb553207c9cb8354300225fd06732e87a7dad136119a72c1711f55ac1ffb
16:12	641034	eb7af884558357df630da495dff87dc0120ec6aa9b9c2edc94afec08b6e40ef2
16:13	436234	e74cbbb86b0b7eaa5b05ab4b3fb3f7e15d2af68c36ec4a5e998dab13bc3135f9
16:14	815114	aed4b3d99c555788fc01935d517cc393f3c8460bb1eb5d57c935d30203081df7
16:15	317450	1f21c1c07e9b0aadf9c3668d73f0af415b7e44c3cc91e8b328a858f4fb4fda05
16:16	231434	64d02f36aec3474c00aa40e1ed2b2369adecff8cfdcd9887976adadc5e39cac4
16:17	268298	2edea05552b947ef7d120282b5afabd47bd56d9c46fe2995cc1f9a02e04af4e9
16:18	370698	a031c062003bcb6bcfc9b12db6ec1ffdfb7e613dec998694b81f866937b121fe
16:19	208906	66e9ffd125c5a99ca99bd117e134feb3bbf7a92b57b4590f29a270297a6c0e1a
16:20	292874	a173abbf186b0f44d3c19684d49a483850339d010d366b953c77211a0c2f5aa4
16:21	303114	c6a1f214dcdef3398119921706dcc4a05fdc54c94d22dbe930c16dcdebbbfef6
16:22	462858	d609ce13c461625392275c70ab0fae5c4e4a9abc2d0e89913a956669f64944fb
16:23	460810	cc0492cf7d43172a14f2946099ced8f8f6091ca8c4c1337b82cc689d0c46e2c0
16:24	356362	1e1441efe5468aa0df9e4d2f6e3e6454c4eed2103937defc54c36e75ccc54c06
16:25	587786	30be076498a03d819f2606a2adb2ccba2257acc72b082efbcf9b6d4f1bfaf74d
16:26	636938	4d608749ed4b6c13be8781ff2c0afc728c7531c27560a1a2dd265e5709662b6a
16:27	772106	67bea93a16a8d6bafb74fde06fda5b34c3e33d578fc5cffda25befdf3640d5f0
16:28	729098	8d059c300ea1f95fa6805d2ced601b3f4185909e49246b61d72261bec2b23e8f
16:29	350218	62afae652996c1b54509bd3a6d4ba4ff9827d721af69ec8d3095a321ff7ecdcf
16:30	845834	154bcefbf8663c6f414faa7da2bbf4074adb78735f6bb17b4087723a64b435a8
16:31	559114	f78f749fc9ef05bfc4732cc31048e1397673ce003da037774660df1c0235700e
16:32	555018	264e3086e94e7dab6a2bd4c008b5ab4f10042afa829d652770d52ad6dae42cd4
16:33	784394	5518355978cf953d7db5ea918a6a2bf24ef7c27773d6e90e958a950e5a919ff2
16:34	327690	d4e86f152c4edea068e9c39b72b2e810fd9775cf58c912f1bb2f7e7aeec5ba92
16:35	1019914	c85cfc06042efa6070fcd96faf943ec766fc6b1ef5e962e392287dd43e17f4c0
16:36	800778	a1a27ace6e54d2e297307e645c09e18f42d08219d015f9c365807bf2860c840d
16:37	325642	9bbd5b9fd70a0ddf6a78db83c2214fa6550e015d878e6ec6e8708b5ae7e4b6e3
16:38	561162	841407120161276ef3a40891ce1b9e83477bfcc19040d85994ae374090175657
16:39	479242	a1ad966d598ccbe60a6b8c355c531e98b711a1847e14664de9cebc13e7370509
16:40	311306	11a758eb113503512c358b12af6acb21b305f1d8e736fc2f108d0d38f4e0dfaa
16:41	598026	b617044830e359a1a8f26026f48d633570a364271e9a35ebab5d2df5cad1439f
16:42	249866	f7111559caf89bb1a0ffcd83e1bdaae6b26df4b973379bfa1b70dc23866b0364
16:43	544778	02e294506e001a9610024de71f35ef33eb0f7c5c070ace96aead65f572b74b7b
16:44	534538	14eebdda08860f0409978137f9e3ca14b835b782dda1264a23a67dd47f9e7d69
16:45	452618	9b69ff7538ed06528bb6c318b2bbe001ef58f19c266033f9b6868189b9bd3b58
16:46	231434	c0c21612474c88720a6351c0a50d4cc3a1dea197356bbcd617b1b766db7168fd
16:47	301066	e9e280d58cbe54a1ba5f3edf44f5aae27f26e5ef2eec198ed44a62920e518bb0
16:48	569354	e13bd8f5c6ed10a8ee63571be8e6c8e79be0f6c5dd20e4b020a3e5283f88bcce
16:49	499722	efbecc3ad07db4cb1a793a00a07d854647d67867a83dceb57344f68a69cb1cf1
16:50	243722	edaf56d5af9a54766cef9fe44ac917f11c5a5b258dbe757f691875476d350129
16:51	479242	ba50d9b9d05219fe2b0be68f496d26f0499568769e0d649e2ab8d48b84db7f13
16:52	376842	bb0be3f20a198caad96f45c19a3c1de8942f68fd0a38b39c20c145e611d262cd
16:53	364554	512f740d12f1474fe1131ab0e0810d3dec344cbc0ea61c1f35eb65ec18f9f9a0
16:54	307210	75859ec711f8ef9e9e473a0f0e15b970ac7d8758472397d5c9c0a0852eacc2de
16:55	344074	14d26b1a0a5082b752ffb1451f16964d7c8803829069c58d6c60a031ba7820dd
16:56	440330	902d99f4776acdf54a615b8108dc332bb79a2e512c22382756f8d7c3e9534441
16:57	256010	89b5c69257b91eb93a590673c6e23bf95b0e550358050dce9f94f7ac04bc93d7
16:58	280586	3235031ba2ab10fad73b22cf281d077280f2560ad4b4332ae8368dcd9e03693d
16:59	567306	d2daa58752431d7a33185972500823a1539172e84aa44dc9315d558471e997c4
16:60	452618	2c6e00e047d4147eea4f8473905dd999a0d73d828ef2223dcaae82a7ae88f5e6
16:61	880650	90a6dbebf3893bec610d4c67f4b36d39f78cfe554ca6c30ef9ff75eca3b9d6fd
16:62	567306	a479811d1feccfa15d1bba9a0bdc1a1e6a856bd4baf9c5cbc2bb358f96086087
16:63	600074	556154c589798912d89d7b59f864c431097352200a8829365fa63361292c8cff
16:64	536586	fed7574c51cca1a6ea582b412d120ebc25d3707e13d2063a5b00cf8f59d3bc92
16:65	540682	fe366bb0abbfbdcbe5880777226b9d99748556f7a9c6cf94102ec4e4fe082916
16:66	659466	b8dcbaa75c0291a6b18ce1d66fe816d4ce8b2058b87e093129b3335f385f1200
16:67	516106	272ffd5233e4f466e3753b65c965c45dd719811bc191a6d2244e281023965bdc
16:68	241674	2c47c4dc4f80c52b423357e0c38a1d95a000b64910f562f9c0a1d63955bd1c1a
16:69	616458	1bbf4a956c123ce60638dfb1d1c518af21d15daa4f592d0f59797d7db10d5a63
16:70	550922	94e3a225cceda0a9873690e45c97663d08a259635de16c5dea59968b6ff9f577
16:71	657418	13743453e33a62cae8f4a5884d1dfb71d8f8dabda26866d9544f25275d7daedd
16:72	602122	fb99e217b8afb10a90c0d3b3e8072851fa82fce22524dfa36c65fca45f7d9ca7
16:73	311306	717f3905546c202bf51f9f5dff288f7168e6c3cad47e31767d82d3e6f334e46d
16:74	313354	862e4ddfcd1c612da093111853707f051ed27bd01c8de44280d1da85ef4adac8
16:75	946186	7e244d8c1a7ca457262ebc00c8805eb442fa5b13cd6809c1c90ddfae0fe967d0
16:76	839690	3f38c0aa19ee3072addd818fd1250ac22784672b3cf71c862ad0c83ff2ea2f9e
16:77	497674	04a14c60d017ae4ce567c783977cee43233fdb961a07f67aa9722f2059cbaffa
16:78	475146	cd80c3c1531ceb692e5bf97a5bdd14fb059e2b354da1f22676a6c94f52205a4c
16:79	493578	014695ebc5be6712621dbcf2485f72b2d76492525b8ed7ea1b4f665ae5a150f0
16:80	876554	53db3e530a1cfa87800e8db4ccf39c56cc90ede2a79587cf44c15f68f931a9eb
16:81	774154	1d04b5fbaa3361a64c80b9de256bee98b88cb7edaa1ac201f63db90b2b36c238
16:82	217098	8b50a659557f9feb6ed78fa53f1403dd4a8891623fb57ccea902e02a99baa370
16:83	276490	a1516a20d0913a46bc6a483bcdea017355595e94d1b499b51d4857c80a35280e
16:84	495626	1a02933a6b1d76cdcbc64825caef8effae8e1567c38720b8ada414e35a872ed1
16:85	284682	aeddbb1d0c365965a91be4d40b05fecb1ee2d2078b25687ec7d024567b23bebc
16:86	716810	fe843c7d70da372ec35fbf891491b31e405020789f1f82fb912d0a94f75993a4
16:87	342026	82e07f0f07040aa39e814717eff5d457419e9440f52cfabb2b4e8a7f667e0c68
16:88	358410	b8538155865069a56d9f23c7bec60534d286a4b3862645b33321144ce2f52ab0
16:89	927754	422ede243bc152756e20f38f8ace6b6be5c8c2fce24c63a4ca0f67c96e44076b
16:90	681994	1c7d5041a956e50741a4152aac32436d35cfefd9d294d53091bae1aec8e4b3bb
16:91	765962	ddc3d9348d5aaa64ebadb33cb823bbc5d4bf613d1bb322c2c9266d65948a35cb
16:92	1134602	2b8ca3197c7cfaa71f054a96f7246dabd43f79359ed4198ab9794f56f122c091
16:93	725002	0ca3c5d814c74db1d65047e68745f041b5af2a145a8e9ccce63a092e14f21d57
16:94	661514	d8a0b22f00c9b3d00379634526e5223bf43648d850ac62397f92d51513e147f6
16:95	419850	aed39118b785d70dea4bc657e268d355f1709a019122d5b1115b4a664eef54fb
16:96	567306	9c16d9f3575f7c00defc396847cfbf0eac02a92b4b8eac0c6c5c83867b24bf2f
16:97	583690	ba488b98bd0ad55a28a66d6df2270984edc3a2fde29edf60c91c22d7b5ed10ab
16:98	217098	99a8d060b599bf116f8c58ee771c63cf065bda280b25266740541548da6891ae
16:99	280586	a6a9eae736db9e01f3fea702bd009be9f52a327975cee58ca9c3a94543c04e6d
16:100	286730	c8fd396304042d5f60ef6f192ad2579d2c2deba8dfca54a7f2580fd57420fbec
16:101	583690	7924ccfe9986b8e8611d315b8c37b726046525cb35ee4969aa1cd3544769843e
16:102	432138	474d6fccbf8a79b6e46b31f2357da1d6bf139fc1a21e4d072c7301b1cd95e909
16:103	477194	dfb391da2dc5dc4a91c0c8d5ed44acaf902363f564d011f123278d0c472d9563
16:104	362506	562630f49d7502216c77d0666a5ccff7673a909a75602cc63b4877c401e488bc
16:105	473098	b7120fa9c298a5a282fbd48d8fa44f9df8e5b67eab27cfe3fa92f3b91b427ca1
16:106	1069066	1474b5a8c62896a3b7220f4e8c0f39dd14e1de56acabee2e2ddfd1405b44ccb3
16:107	391178	1692118d3bf398be29e30c915c99cf1591da00dfce45e92db86b2dbec7463b70
16:108	501770	eef486edc66111e07282dfc97625421f0aeef23e5c1cff187d58b20fcb53f5ef
16:109	223242	e412a08a10bdb88be35729be76af1f3f473b2bc6f85442b92cc354130b4071bb
16:110	593930	6b1a1bdac448e6e507f51d8b691ff092d918e81ec2875e6288e68ab01f407fec
16:111	516106	6ae3deafc63bf8b2fe415cdd4ace909a8d9fa5e71c93776944fcd17ca1809b95
16:112	874506	676658e2b05cab5ed1ba14f24c52b659403d9353403d1a99e4343d0d55b063da
16:113	301066	9f07fa34490d9c2e0560cf9ba3b38204defcb6afbb416f44bae30c6fe4ad1383
16:114	514058	c5cd8d236d8b78266ce85c905efef93e16a4e92e5bbd373499742c5699e93ab9
16:115	593930	c58a63ac5b82ef83a27b8def505b16a25e347d129ae56a64ef61f98a1ee495e1
16:116	634890	23bfb8a661396d21405b79696a0ede99ea861495b6a6a9beba20f4927bcadb57
16:117	186378	cd4e44fb085b716e30c7dc1916e18bc6449ca8007a001b3fa314ab56fcf878b5
16:118	471050	66fe568c08b57b5c466a1bb924da4d586e621fdb17390113f48f5bcc9364c297
