2:155	9	وَٱلثَّمَرٰتِ	waθːamaraːt
2:155	10	وَبَشِّرِ	wabaʃːir
2:155	11	ٱلصَّـٰبِرِينَ	ʔasˤːaːbiriːn
2:156	0	ٱلَّذِينَ	ʔalːaðiːn
2:156	1	إِذَآ	ʔiðaː
2:156	2	أَصَـٰبَتۡهُم	ʔasˤaːbathum
2:156	3	مُّصِيبَةٌ	musˤiːbah
2:156	4	قَالُوٓاۡ	qaːluː
2:156	5	إِنَّا	ʔinː̃aː
2:156	6	لِلَّهِ	lilːaːh
2:156	7	وَإِنَّآ	waʔinː̃aː
2:156	8	إِلَيۡهِ	ʔilajh
2:156	9	رٰجِعُونَ	raːd͡ʒiʕuːn
2:157	0	أُوۡلَـٰٓئِكَ	ʔulaːːʔik
2:157	1	عَلَيۡهِمۡ	ʕalajhim
2:157	2	صَلَوٰتٌ	sˤalawaːt
2:157	3	مِّن	min
2:157	4	رَّبِّهِمۡ	rabːihim
2:157	5	وَرَحۡمَةٌ	waraħmah
2:157	6	وَأُوۡلَـٰٓئِكَ	waʔulaːːʔik
2:157	7	هُمُ	hum
2:157	8	ٱلۡمُهۡتَدُونَ	ʔalmuhtaduːn
2:158	0	إِنَّ	ʔinː̃
2:158	1	ٱلصَّفَا	ʔasˤːafaː
2:158	2	وَٱلۡمَرۡوَةَ	walmarwah
2:158	3	مِن	min
2:158	4	شَعَآئِرِ	ʃaʕaːːʔir
2:158	5	ٱللَّهِ	ʔalːaːh
2:158	6	فَمَنۡ	faman
2:158	7	حَجَّ	ħad͡ʒːᵊ
2:158	8	ٱلۡبَيۡتَ	ʔalbajt
2:158	9	أَوِ	ʔaw
2:158	10	ٱعۡتَمَرَ	ʔiʕtamar
2:158	11	فَلَا	falaː
2:158	12	جُنَاحَ	d͡ʒunaːħ
2:158	13	عَلَيۡهِ	ʕalajh
2:158	14	أَن	ʔan
2:158	15	يَطَّوَّفَ	jatˤːawːaf
2:158	16	بِهِمَا	bihimaː
2:158	17	وَمَن	waman
2:158	18	تَطَوَّعَ	tatˤawːaʕ
2:158	19	خَيۡرًا	xajraː
2:158	20	فَإِنَّ	faʔinː̃
2:158	21	ٱللَّهَ	ʔalːaːh
2:158	22	شَاكِرٌ	ʃaːkir
2:158	23	عَلِيمٌ	ʕaliːm
2:159	0	إِنَّ	ʔinː̃
2:159	1	ٱلَّذِينَ	ʔalːaðiːn
2:159	2	يَكۡتُمُونَ	jaktumuːn
2:159	3	مَآ	maː
2:159	4	أَنزَلۡنَا	ʔaⁿzalnaː
2:159	5	مِنَ	min
2:159	6	ٱلۡبَيِّنَـٰتِ	ʔalbajːinaːt
2:159	7	وَٱلۡهُدَىٰ	walhudaː
2:159	8	مِنۢ	min
2:159	9	بَعۡدِ	baʕdᵊ
2:159	10	مَا	maː
2:159	11	بَيَّنَّـٰهُ	bajːanː̃aːh
2:159	12	لِلنَّاسِ	lilnː̃aːs
2:159	13	فِى	fiː
2:159	14	ٱلۡكِتَـٰبِ	ʔalkitaːbᵊ
2:159	15	أُوۡلَـٰٓئِكَ	ʔulaːːʔik
2:159	16	يَلۡعَنُهُمُ	jalʕanuhum
2:159	17	ٱللَّهُ	ʔalːaːh
2:159	18	وَيَلۡعَنُهُمُ	wajalʕanuhum
2:159	19	ٱللَّـٰعِنُونَ	ʔalːaːʕinuːn
2:160	0	إِلَّا	ʔilːaː
2:160	1	ٱلَّذِينَ	ʔalːaðiːn
2:160	2	تَابُواۡ	taːbuː
2:160	3	وَأَصۡلَحُواۡ	waʔasˤlaħuː
2:160	4	وَبَيَّنُواۡ	wabajːanuː
2:160	5	فَأُوۡلَـٰٓئِكَ	faʔulaːːʔik
2:160	6	أَتُوبُ	ʔatuːbᵊ
2:160	7	عَلَيۡهِمۡ	ʕalajhim
2:160	8	وَأَنَا	waʔanaː
2:160	9	ٱلتَّوَّابُ	ʔatːawːaːbᵊ
2:160	10	ٱلرَّحِيمُ	ʔarːaħiːm
2:161	0	إِنَّ	ʔinː̃
2:161	1	ٱلَّذِينَ	ʔalːaðiːn
2:161	2	كَفَرُواۡ	kafaruː
2:161	3	وَمَاتُواۡ	wamaːtuː
2:161	4	وَهُمۡ	wahum
2:161	5	كُفَّارٌ	kufːaːr
2:161	6	أُوۡلَـٰٓئِكَ	ʔulaːːʔik
2:161	7	عَلَيۡهِمۡ	ʕalajhim
2:161	8	لَعۡنَةُ	laʕnah
2:161	9	ٱللَّهِ	ʔalːaːh
2:161	10	وَٱلۡمَلَـٰٓئِكَةِ	walmalaːːʔikah
2:161	11	وَٱلنَّاسِ	wanː̃aːs
2:161	12	أَجۡمَعِينَ	ʔad͡ʒᵊmaʕiːn
2:162	0	خَـٰلِدِينَ	xaːlidiːn
2:162	1	فِيهَا	fiːhaː
2:162	2	لَا	laː
2:162	3	يُخَفَّفُ	juxafːaf
2:162	4	عَنۡهُمُ	ʕanhum
2:162	5	ٱلۡعَذَابُ	ʔalʕaðaːbᵊ
2:162	6	وَلَا	walaː
2:162	7	هُمۡ	hum
2:162	8	يُنظَرُونَ	juⁿðˤaruːn
2:163	0	وَإِلَـٰهُكُمۡ	waʔilaːhukum
2:163	1	إِلَـٰهٌ	ʔilaːh
2:163	2	وٰحِدٌ	waːħidᵊ
2:163	3	لَّآ	laː
2:163	4	إِلَـٰهَ	ʔilaːh
2:163	5	إِلَّا	ʔilːaː
2:163	6	هُوَ	huː
2:163	7	ٱلرَّحۡمَـٰنُ	ʔarːaħmaːn
2:163	8	ٱلرَّحِيمُ	ʔarːaħiːm
2:164	0	إِنَّ	ʔinː̃
2:164	1	فِى	fiː
2:164	2	خَلۡقِ	xalqᵊ
2:164	3	ٱلسَّمَـٰوٰتِ	ʔasːamaːwaːt
2:164	4	وَٱلۡأَرۡضِ	walʔardˤ
2:164	5	وَٱخۡتِلَـٰفِ	waxtilaːf
2:164	6	ٱلَّيۡلِ	ʔalːajl
2:164	7	وَٱلنَّهَارِ	wanː̃ahaːr
2:164	8	وَٱلۡفُلۡكِ	walfulk
2:164	9	ٱلَّتِى	ʔalːatiː
2:164	10	تَجۡرِى	tad͡ʒᵊriː
2:164	11	فِى	fiː
2:164	12	ٱلۡبَحۡرِ	ʔalbaħr
2:164	13	بِمَا	bimaː
2:164	14	يَنفَعُ	jaⁿfaʕ
2:164	15	ٱلنَّاسَ	ʔanː̃aːs
2:164	16	وَمَآ	wamaː
2:164	17	أَنزَلَ	ʔaⁿzal
2:164	18	ٱللَّهُ	ʔalːaːh
2:164	19	مِنَ	min
2:164	20	ٱلسَّمَآءِ	ʔasːamaːːʔ
2:164	21	مِن	min
2:164	22	مَّآءٍ	maːːʔ
2:164	23	فَأَحۡيَا	faʔaħjaː
2:164	24	بِهِ	bih
2:164	25	ٱلۡأَرۡضَ	ʔalʔardˤ
2:164	26	بَعۡدَ	baʕdᵊ
2:164	27	مَوۡتِهَا	mawtihaː
2:164	28	وَبَثَّ	wabaθː
2:164	29	فِيهَا	fiːhaː
2:164	30	مِن	min
2:164	31	كُلِّ	kulː
2:164	32	دَآبَّةٍ	daːːːbːah
2:164	33	وَتَصۡرِيفِ	watasˤriːf
2:164	34	ٱلرِّيَـٰحِ	ʔarːijaːħ
2:164	35	وَٱلسَّحَابِ	wasːaħaːbᵊ
2:164	36	ٱلۡمُسَخَّرِ	ʔalmusaxːar
2:164	37	بَيۡنَ	bajn
2:164	38	ٱلسَّمَآءِ	ʔasːamaːːʔ
2:164	39	وَٱلۡأَرۡضِ	walʔardˤ
2:164	40	لَأَيَـٰتٍ	laʔajaːt
2:164	41	لِّقَوۡمٍ	liqawm
2:164	42	يَعۡقِلُونَ	jaʕqiluːn
2:165	0	وَمِنَ	wamin
2:165	1	ٱلنَّاسِ	ʔanː̃aːs
2:165	2	مَن	man
2:165	3	يَتَّخِذُ	jatːaxið
2:165	4	مِن	min
2:165	5	دُونِ	duːn
2:165	6	ٱللَّهِ	ʔalːaːh
2:165	7	أَندَادًا	ʔaⁿdaːdaː
2:165	8	يُحِبُّونَهُمۡ	juħibːuːnahum
2:165	9	كَحُبِّ	kaħubːᵊ
2:165	10	ٱللَّهِ	ʔalːaːh
2:165	11	وَٱلَّذِينَ	walːaðiːn
2:165	12	ءَامَنُوٓاۡ	ʔaːmanuː
2:165	13	أَشَدُّ	ʔaʃadːᵊ
2:165	14	حُبًّا	ħubːaː
2:165	15	لِّلَّهِ	lilːaːh
2:165	16	وَلَوۡ	walaw
2:165	17	يَرَى	jaraː
2:165	18	ٱلَّذِينَ	ʔalːaðiːn
2:165	19	ظَلَمُوٓاۡ	ðˤalamuː
2:165	20	إِذۡ	ʔið
2:165	21	يَرَوۡنَ	jarawn
2:165	22	ٱلۡعَذَابَ	ʔalʕaðaːbᵊ
2:165	23	أَنَّ	ʔanː̃
2:165	24	ٱلۡقُوَّةَ	ʔalquwːah
2:165	25	لِلَّهِ	lilːaːh
2:165	26	جَمِيعًا	d͡ʒamiːʕaː
2:165	27	وَأَنَّ	waʔanː̃
2:165	28	ٱللَّهَ	ʔalːaːh
2:165	29	شَدِيدُ	ʃadiːdᵊ
2:165	30	ٱلۡعَذَابِ	ʔalʕaðaːbᵊ
2:166	0	إِذۡ	ʔið
2:166	1	تَبَرَّأَ	tabarːaʔ
2:166	2	ٱلَّذِينَ	ʔalːaðiːn
2:166	3	ٱتُّبِعُواۡ	ʔutːubiʕuː
2:166	4	مِنَ	min
2:166	5	ٱلَّذِينَ	ʔalːaðiːn
2:166	6	ٱتَّبَعُواۡ	ʔitːabaʕuː
2:166	7	وَرَأَوُاۡ	waraʔaw
2:166	8	ٱلۡعَذَابَ	ʔalʕaðaːbᵊ
2:166	9	وَتَقَطَّعَتۡ	wataqatˤːaʕat
2:166	10	بِهِمُ	bihim
2:166	11	ٱلۡأَسۡبَابُ	ʔalʔasbaːbᵊ
2:167	0	وَقَالَ	waqaːl
2:167	1	ٱلَّذِينَ	ʔalːaðiːn
2:167	2	ٱتَّبَعُواۡ	ʔitːabaʕuː
2:167	3	لَوۡ	law
2:167	4	أَنَّ	ʔanː̃
2:167	5	لَنَا	lanaː
2:167	6	كَرَّةً	karːahaː
2:167	7	فَنَتَبَرَّأَ	fanatabarːaʔ
2:167	8	مِنۡهُمۡ	minhum
2:167	9	كَمَا	kamaː
2:167	10	تَبَرَّءُواۡ	tabarːaʔuː
2:167	11	مِنَّا	minː̃aː
2:167	12	كَذٰلِكَ	kaðaːlik
2:167	13	يُرِيهِمُ	juriːhim
2:167	14	ٱللَّهُ	ʔalːaːh
2:167	15	أَعۡمَـٰلَهُمۡ	ʔaʕmaːlahum
2:167	16	حَسَرٰتٍ	ħasaraːt
2:167	17	عَلَيۡهِمۡ	ʕalajhim
2:167	18	وَمَا	wamaː
2:167	19	هُم	hum
2:167	20	بِخَـٰرِجِينَ	bixaːrid͡ʒiːn
2:167	21	مِنَ	min
2:167	22	ٱلنَّارِ	ʔanː̃aːr
2:168	0	يَـٰٓأَيُّهَا	jaːːʔajːuhaː
2:168	1	ٱلنَّاسُ	ʔanː̃aːs
2:168	2	كُلُواۡ	kuluː
2:168	3	مِمَّا	mimː̃aː
2:168	4	فِى	fiː
2:168	5	ٱلۡأَرۡضِ	ʔalʔardˤ
2:168	6	حَلَـٰلًا	ħalaːlaː
2:168	7	طَيِّبًا	tˤajːibaː
2:168	8	وَلَا	walaː
2:168	9	تَتَّبِعُواۡ	tatːabiʕuː
2:168	10	خُطُوٰتِ	xutˤuːaːt
2:168	11	ٱلشَّيۡطَـٰنِ	ʔaʃːajtˤaːn
2:168	12	إِنَّهُۥ	ʔinː̃ahuː
2:168	13	لَكُمۡ	lakum
2:168	14	عَدُوٌّ	ʕaduwː
2:168	15	مُّبِينٌ	mubiːn
2:169	0	إِنَّمَا	ʔinː̃amaː
2:169	1	يَأۡمُرُكُم	jaʔmurukum
2:169	2	بِٱلسُّوٓءِ	bisːuːːʔ
2:169	3	وَٱلۡفَحۡشَآءِ	walfaħʃaːːʔ
2:169	4	وَأَن	waʔan
2:169	5	تَقُولُواۡ	taquːluː
2:169	6	عَلَى	ʕalaː
2:169	7	ٱللَّهِ	ʔalːaːh
2:169	8	مَا	maː
2:169	9	لَا	laː
2:169	10	تَعۡلَمُونَ	taʕlamuːn
2:170	0	وَإِذَا	waʔiðaː
2:170	1	قِيلَ	qiːl
2:170	2	لَهُمُ	lahum
2:170	3	ٱتَّبِعُواۡ	ʔitːabiʕuː
2:170	4	مَآ	maː
2:170	5	أَنزَلَ	ʔaⁿzal
2:170	6	ٱللَّهُ	ʔalːaːh
2:170	7	قَالُواۡ	qaːluː
2:170	8	بَلۡ	bal
2:170	9	نَتَّبِعُ	natːabiʕ
2:170	10	مَآ	maː
2:170	11	أَلۡفَيۡنَا	ʔalfajnaː
2:170	12	عَلَيۡهِ	ʕalajh
2:170	13	ءَابَآءَنَآ	ʔaːbaːːʔanaː
2:170	14	أَوَلَوۡ	ʔawalaw
2:170	15	كَانَ	kaːn
2:170	16	ءَابَآؤُهُمۡ	ʔaːbaːːʔuhum
2:170	17	لَا	laː
2:170	18	يَعۡقِلُونَ	jaʕqiluːn
2:170	19	شَيۡــًٔا	ʃajʔaː
2:170	20	وَلَا	walaː
2:170	21	يَهۡتَدُونَ	jahtaduːn
2:171	0	وَمَثَلُ	wamaθal
2:171	1	ٱلَّذِينَ	ʔalːaðiːn
2:171	2	كَفَرُواۡ	kafaruː
2:171	3	كَمَثَلِ	kamaθal
2:171	4	ٱلَّذِى	ʔalːaðiː
2:171	5	يَنۡعِقُ	janʕiqᵊ
2:171	6	بِمَا	bimaː
2:171	7	لَا	laː
2:171	8	يَسۡمَعُ	jasmaʕ
2:171	9	إِلَّا	ʔilːaː
2:171	10	دُعَآءً	duʕaːːʔaː
2:171	11	وَنِدَآءً	wanidaːːʔaː
2:171	12	صُمُّۢ	sˤumː̃
2:171	13	بُكۡمٌ	bukm
2:171	14	عُمۡىٌ	ʕumj
2:171	15	فَهُمۡ	fahum
2:171	16	لَا	laː
2:171	17	يَعۡقِلُونَ	jaʕqiluːn
2:172	0	يَـٰٓأَيُّهَا	jaːːʔajːuhaː
2:172	1	ٱلَّذِينَ	ʔalːaðiːn
2:172	2	ءَامَنُواۡ	ʔaːmanuː
2:172	3	كُلُواۡ	kuluː
2:172	4	مِن	min
2:172	5	طَيِّبَـٰتِ	tˤajːibaːt
2:172	6	مَا	maː
2:172	7	رَزَقۡنَـٰكُمۡ	razaqᵊnaːkum
2:172	8	وَٱشۡكُرُواۡ	waʃkuruː
2:172	9	لِلَّهِ	lilːaːh
2:172	10	إِن	ʔin
2:172	11	كُنتُمۡ	kuⁿtum
2:172	12	إِيَّاهُ	ʔijːaːh
2:172	13	تَعۡبُدُونَ	taʕbuduːn
2:173	0	إِنَّمَا	ʔinː̃amaː
2:173	1	حَرَّمَ	ħarːam
2:173	2	عَلَيۡكُمُ	ʕalajkum
2:173	3	ٱلۡمَيۡتَةَ	ʔalmajtah
2:173	4	وَٱلدَّمَ	wadːam
2:173	5	وَلَحۡمَ	walaħm
2:173	6	ٱلۡخِنزِيرِ	ʔalxiⁿziːr
2:173	7	وَمَآ	wamaː
2:173	8	أُهِلَّ	ʔuhilː
2:173	9	بِهِۦ	bihiː
2:173	10	لِغَيۡرِ	liɣajr
2:173	11	ٱللَّهِ	ʔalːaːh
2:173	12	فَمَنِ	faman
2:173	13	ٱضۡطُرَّ	ʔudˤtˤurː
2:173	14	غَيۡرَ	ɣajr
2:173	15	بَاغٍ	baːɣ
2:173	16	وَلَا	walaː
2:173	17	عَادٍ	ʕaːdᵊ
2:173	18	فَلَآ	falaː
2:173	19	إِثۡمَ	ʔiθm
2:173	20	عَلَيۡهِ	ʕalajh
2:173	21	إِنَّ	ʔinː̃
2:173	22	ٱللَّهَ	ʔalːaːh
2:173	23	غَفُورٌ	ɣafuːr
2:173	24	رَّحِيمٌ	raħiːm
2:174	0	إِنَّ	ʔinː̃
2:174	1	ٱلَّذِينَ	ʔalːaðiːn
2:174	2	يَكۡتُمُونَ	jaktumuːn
2:174	3	مَآ	maː
2:174	4	أَنزَلَ	ʔaⁿzal
2:174	5	ٱللَّهُ	ʔalːaːh
2:174	6	مِنَ	min
2:174	7	ٱلۡكِتَـٰبِ	ʔalkitaːbᵊ
2:174	8	وَيَشۡتَرُونَ	wajaʃtaruːn
2:174	9	بِهِۦ	bihiː
2:174	10	ثَمَنًا	θamanaː
2:174	11	قَلِيلًا	qaliːlaː
2:174	12	أُوۡلَـٰٓئِكَ	ʔulaːːʔik
2:174	13	مَا	maː
2:174	14	يَأۡكُلُونَ	jaʔkuluːn
2:174	15	فِى	fiː
2:174	16	بُطُونِهِمۡ	butˤuːnihim
2:174	17	إِلَّا	ʔilːaː
2:174	18	ٱلنَّارَ	ʔanː̃aːr
2:174	19	وَلَا	walaː
2:174	20	يُكَلِّمُهُمُ	jukalːimuhum
2:174	21	ٱللَّهُ	ʔalːaːh
2:174	22	يَوۡمَ	jawm
2:174	23	ٱلۡقِيَـٰمَةِ	ʔalqijaːmah
2:174	24	وَلَا	walaː
2:174	25	يُزَكِّيهِمۡ	juzakːiːhim
2:174	26	وَلَهُمۡ	walahum
2:174	27	عَذَابٌ	ʕaðaːbᵊ
2:174	28	أَلِيمٌ	ʔaliːm
2:175	0	أُوۡلَـٰٓئِكَ	ʔulaːːʔik
2:175	1	ٱلَّذِينَ	ʔalːaðiːn
2:175	2	ٱشۡتَرَوُاۡ	ʔiʃtaraw
2:175	3	ٱلضَّلَـٰلَةَ	ʔadˤːalaːlah
2:175	4	بِٱلۡهُدَىٰ	bilhudaː
2:175	5	وَٱلۡعَذَابَ	walʕaðaːbᵊ
2:175	6	بِٱلۡمَغۡفِرَةِ	bilmaɣfirah
2:175	7	فَمَآ	famaː
2:175	8	أَصۡبَرَهُمۡ	ʔasˤbarahum
2:175	9	عَلَى	ʕalaː
2:175	10	ٱلنَّارِ	ʔanː̃aːr
2:176	0	ذٰلِكَ	ðaːlik
2:176	1	بِأَنَّ	biʔanː̃
2:176	2	ٱللَّهَ	ʔalːaːh
2:176	3	نَزَّلَ	nazːal
2:176	4	ٱلۡكِتَـٰبَ	ʔalkitaːbᵊ
2:176	5	بِٱلۡحَقِّ	bilħaqːᵊ
2:176	6	وَإِنَّ	waʔinː̃
2:176	7	ٱلَّذِينَ	ʔalːaðiːn
2:176	8	ٱخۡتَلَفُواۡ	ʔixtalafuː
2:176	9	فِى	fiː
2:176	10	ٱلۡكِتَـٰبِ	ʔalkitaːbᵊ
2:176	11	لَفِى	lafiː
2:176	12	شِقَاقِۭ	ʃiqaːqᵊ
2:176	13	بَعِيدٍ	baʕiːdᵊ
2:177	0	لَّيۡسَ	lajs
2:177	1	ٱلۡبِرَّ	ʔalbirː
2:177	2	أَن	ʔan
2:177	3	تُوَلُّواۡ	tuwalːuː
2:177	4	وُجُوهَكُمۡ	wud͡ʒuːhakum
2:177	5	قِبَلَ	qibal
2:177	6	ٱلۡمَشۡرِقِ	ʔalmaʃriqᵊ
2:177	7	وَٱلۡمَغۡرِبِ	walmaɣribᵊ
2:177	8	وَلَـٰكِنَّ	walaːkinː̃
2:177	9	ٱلۡبِرَّ	ʔalbirː
2:177	10	مَنۡ	man
2:177	11	ءَامَنَ	ʔaːman
2:177	12	بِٱللَّهِ	bilːaːh
2:177	13	وَٱلۡيَوۡمِ	waljawm
2:177	14	ٱلۡأَخِرِ	ʔalʔaxir
2:177	15	وَٱلۡمَلَـٰٓئِكَةِ	walmalaːːʔikah
2:177	16	وَٱلۡكِتَـٰبِ	walkitaːbᵊ
2:177	17	وَٱلنَّبِيِّــۧنَ	wanː̃abijːiːn
2:177	18	وَءَاتَى	waʔaːtaː
2:177	19	ٱلۡمَالَ	ʔalmaːl
2:177	20	عَلَىٰ	ʕalaː
2:177	21	حُبِّهِۦ	ħubːihiː
2:177	22	ذَوِى	ðawiː
2:177	23	ٱلۡقُرۡبَىٰ	ʔalqurbaː
2:177	24	وَٱلۡيَتَـٰمَىٰ	waljataːmaː
2:177	25	وَٱلۡمَسَـٰكِينَ	walmasaːkiːn
2:177	26	وَٱبۡنَ	wabᵊn
2:177	27	ٱلسَّبِيلِ	ʔasːabiːl
2:177	28	وَٱلسَّآئِلِينَ	wasːaːːʔiliːn
2:177	29	وَفِى	wafiː
2:177	30	ٱلرِّقَابِ	ʔarːiqaːbᵊ
2:177	31	وَأَقَامَ	waʔaqaːm
2:177	32	ٱلصَّلَوٰةَ	ʔasˤːalaːh
2:177	33	وَءَاتَى	waʔaːtaː
2:177	34	ٱلزَّكَوٰةَ	ʔazːakaːh
2:177	35	وَٱلۡمُوفُونَ	walmuːfuːn
2:177	36	بِعَهۡدِهِمۡ	biʕahdihim
2:177	37	إِذَا	ʔiðaː
2:177	38	عَـٰهَدُواۡ	ʕaːhaduː
2:177	39	وَٱلصَّـٰبِرِينَ	wasˤːaːbiriːn
2:177	40	فِى	fiː
2:177	41	ٱلۡبَأۡسَآءِ	ʔalbaʔsaːːʔ
2:177	42	وَٱلضَّرَّآءِ	wadˤːarːaːːʔ
2:177	43	وَحِينَ	waħiːn
2:177	44	ٱلۡبَأۡسِ	ʔalbaʔs
2:177	45	أُوۡلَـٰٓئِكَ	ʔulaːːʔik
2:177	46	ٱلَّذِينَ	ʔalːaðiːn
2:177	47	صَدَقُواۡ	sˤadaquː
2:177	48	وَأُوۡلَـٰٓئِكَ	waʔulaːːʔik
2:177	49	هُمُ	hum
2:177	50	ٱلۡمُتَّقُونَ	ʔalmutːaquːn
2:178	0	يَـٰٓأَيُّهَا	jaːːʔajːuhaː
2:178	1	ٱلَّذِينَ	ʔalːaðiːn
2:178	2	ءَامَنُواۡ	ʔaːmanuː
2:178	3	كُتِبَ	kutibᵊ
2:178	4	عَلَيۡكُمُ	ʕalajkum
2:178	5	ٱلۡقِصَاصُ	ʔalqisˤaːsˤ
2:178	6	فِى	fiː
2:178	7	ٱلۡقَتۡلَى	ʔalqatlaː
2:178	8	ٱلۡحُرُّ	ʔalħurː
2:178	9	بِٱلۡحُرِّ	bilħurː
2:178	10	وَٱلۡعَبۡدُ	walʕabᵊdᵊ
2:178	11	بِٱلۡعَبۡدِ	bilʕabᵊdᵊ
2:178	12	وَٱلۡأُنثَىٰ	walʔuⁿθaː
2:178	13	بِٱلۡأُنثَىٰ	bilʔuⁿθaː
2:178	14	فَمَنۡ	faman
2:178	15	عُفِىَ	ʕufiː
2:178	16	لَهُۥ	lahuː
2:178	17	مِنۡ	min
2:178	18	أَخِيهِ	ʔaxiːh
2:178	19	شَىۡءٌ	ʃaːʔ
2:178	20	فَٱتِّبَاعُۢ	fatːibaːʕ
2:178	21	بِٱلۡمَعۡرُوفِ	bilmaʕruːf
2:178	22	وَأَدَآءٌ	waʔadaːːʔ
2:178	23	إِلَيۡهِ	ʔilajh
2:178	24	بِإِحۡسَـٰنٍ	biʔiħsaːn
2:178	25	ذٰلِكَ	ðaːlik
2:178	26	تَخۡفِيفٌ	taxfiːf
2:178	27	مِّن	min
2:178	28	رَّبِّكُمۡ	rabːikum
2:178	29	وَرَحۡمَةٌ	waraħmah
2:178	30	فَمَنِ	faman
2:178	31	ٱعۡتَدَىٰ	ʔiʕtadaː
2:178	32	بَعۡدَ	baʕdᵊ
2:178	33	ذٰلِكَ	ðaːlik
2:178	34	فَلَهُۥ	falahuː
2:178	35	عَذَابٌ	ʕaðaːbᵊ
2:178	36	أَلِيمٌ	ʔaliːm
2:179	0	وَلَكُمۡ	walakum
2:179	1	فِى	fiː
2:179	2	ٱلۡقِصَاصِ	ʔalqisˤaːsˤ
2:179	3	حَيَوٰةٌ	ħajaːh
2:179	4	يَـٰٓأُوۡلِى	jaːːʔuliː
2:179	5	ٱلۡأَلۡبَـٰبِ	ʔalʔalbaːbᵊ
2:179	6	لَعَلَّكُمۡ	laʕalːakum
2:179	7	تَتَّقُونَ	tatːaquːn
2:180	0	كُتِبَ	kutibᵊ
2:180	1	عَلَيۡكُمۡ	ʕalajkum
2:180	2	إِذَا	ʔiðaː
2:180	3	حَضَرَ	ħadˤar
2:180	4	أَحَدَكُمُ	ʔaħadakum
2:180	5	ٱلۡمَوۡتُ	ʔalmawt
2:180	6	إِن	ʔin
2:180	7	تَرَكَ	tarak
2:180	8	خَيۡرًا	xajraː
2:180	9	ٱلۡوَصِيَّةُ	ʔalwasˤijːah
2:180	10	لِلۡوٰلِدَيۡنِ	lilwaːlidajn
2:180	11	وَٱلۡأَقۡرَبِينَ	walʔaqᵊrabiːn
2:180	12	بِٱلۡمَعۡرُوفِ	bilmaʕruːf
2:180	13	حَقًّا	ħaqːaː
2:180	14	عَلَى	ʕalaː
2:180	15	ٱلۡمُتَّقِينَ	ʔalmutːaqiːn
2:181	0	فَمَنۢ	faman
2:181	1	بَدَّلَهُۥ	badːalahuː
2:181	2	بَعۡدَ	baʕdᵊ
2:181	3	مَا	maː
2:181	4	سَمِعَهُۥ	samiʕahuː
2:181	5	فَإِنَّمَآ	faʔinː̃amaː
2:181	6	إِثۡمُهُۥ	ʔiθmuhuː
2:181	7	عَلَى	ʕalaː
2:181	8	ٱلَّذِينَ	ʔalːaðiːn
2:181	9	يُبَدِّلُونَهُۥٓ	jubadːiluːnahuː
2:181	10	إِنَّ	ʔinː̃
2:181	11	ٱللَّهَ	ʔalːaːh
2:181	12	سَمِيعٌ	samiːʕ
2:181	13	عَلِيمٌ	ʕaliːm
2:182	0	فَمَنۡ	faman
2:182	1	خَافَ	xaːf
2:182	2	مِن	min
2:182	3	مُّوصٍ	muːsˤ
2:182	4	جَنَفًا	d͡ʒanafaː
2:182	5	أَوۡ	ʔaw
2:182	6	إِثۡمًا	ʔiθmaː
2:182	7	فَأَصۡلَحَ	faʔasˤlaħ
2:182	8	بَيۡنَهُمۡ	bajnahum
2:182	9	فَلَآ	falaː
2:182	10	إِثۡمَ	ʔiθm
2:182	11	عَلَيۡهِ	ʕalajh
2:182	12	إِنَّ	ʔinː̃
2:182	13	ٱللَّهَ	ʔalːaːh
2:182	14	غَفُورٌ	ɣafuːr
2:182	15	رَّحِيمٌ	raħiːm
2:183	0	يَـٰٓأَيُّهَا	jaːːʔajːuhaː
2:183	1	ٱلَّذِينَ	ʔalːaðiːn
2:183	2	ءَامَنُواۡ	ʔaːmanuː
2:183	3	كُتِبَ	kutibᵊ
2:183	4	عَلَيۡكُمُ	ʕalajkum
2:183	5	ٱلصِّيَامُ	ʔasˤːijaːm
2:183	6	كَمَا	kamaː
2:183	7	كُتِبَ	kutibᵊ
2:183	8	عَلَى	ʕalaː
2:183	9	ٱلَّذِينَ	ʔalːaðiːn
2:183	10	مِن	min
2:183	11	قَبۡلِكُمۡ	qabᵊlikum
2:183	12	لَعَلَّكُمۡ	laʕalːakum
2:183	13	تَتَّقُونَ	tatːaquːn
2:184	0	أَيَّامًا	ʔajːaːmaː
2:184	1	مَّعۡدُودٰتٍ	maʕduːdaːt
2:184	2	فَمَن	faman
2:184	3	كَانَ	kaːn
2:184	4	مِنكُم	miⁿkum
2:184	5	مَّرِيضًا	mariːdˤaː
2:184	6	أَوۡ	ʔaw
2:184	7	عَلَىٰ	ʕalaː
2:184	8	سَفَرٍ	safar
2:184	9	فَعِدَّةٌ	faʕidːah
2:184	10	مِّنۡ	min
2:184	11	أَيَّامٍ	ʔajːaːm
2:184	12	أُخَرَ	ʔuxar
2:184	13	وَعَلَى	waʕalaː
2:184	14	ٱلَّذِينَ	ʔalːaðiːn
2:184	15	يُطِيقُونَهُۥ	jutˤiːquːnahuː
2:184	16	فِدۡيَةٌ	fidᵊjah
2:184	17	طَعَامُ	tˤaʕaːm
2:184	18	مِسۡكِينٍ	miskiːn
2:184	19	فَمَن	faman
2:184	20	تَطَوَّعَ	tatˤawːaʕ
